SchoolName,SchoolYear,School List,FT Male,NONFT Male,Total Male,FT Female,NonFT Female,Total Female,FT Other,NonFT Other,Total Other,FT People of Color,NonFT People of Color,Total People of Color,Total FT,Total NonFT,Total,FullTimeLibrarians,PartTimeLibrarians,TotalLibrarians,FTMale,FTFemale,FTAGI,FTPNR,FTPOC,FTTotal,NONFTMale,NONFTFemale,NONFTAGI,NONFTPNR,NONFTPOC,NONFTTotal,MaleTotal,FemaleTotal,AGITotal,PNRTotal,POCTotal,TotalFaculties,FTLibrarians,PTLibrarians
Pace University,2025,,,,,,,,,,,,,,,,,,,4,21.0,21.0,1.0,0.0,9.0,43.0,64.0,44.0,0.0,0.0,13.0,108.0,85.0,65.0,1.0,0.0,22.0,151.0,4.0,0.0
"Pacific, University of the",2025,,,,,,,,,,,,,,,,,,,3,25.0,16.0,0.0,0.0,8.0,41.0,31.0,42.0,0.0,0.0,17.0,73.0,56.0,58.0,0.0,0.0,25.0,114.0,3.0,0.0
Penn State Dickinson Law,2025,,,,,,,,,,,,,,,,,,,4,37.0,34.0,0.0,1.0,21.0,72.0,25.0,26.0,0.0,3.0,11.0,54.0,62.0,60.0,0.0,4.0,32.0,126.0,4.0,0.0
"Pennsylvania, University of",2025,,,,,,,,,,,,,,,,,,,19,54.0,51.0,0.0,0.0,21.0,105.0,101.0,64.0,0.0,0.0,29.0,165.0,155.0,115.0,0.0,0.0,50.0,270.0,19.0,0.0
Pepperdine University,2025,,,,,,,,,,,,,,,,,,,3,28.0,22.0,0.0,0.0,10.0,50.0,56.0,32.0,0.0,4.0,24.0,92.0,84.0,54.0,0.0,4.0,34.0,142.0,3.0,0.0
"Pittsburgh, University of",2025,,,,,,,,,,,,,,,,,,,5,19.0,22.0,0.0,0.0,12.0,41.0,71.0,40.0,0.0,0.0,14.0,111.0,90.0,62.0,0.0,0.0,26.0,152.0,5.0,0.0
Pontifical Catholic University of Puerto Rico,2025,,,,,,,,,,,,,,,,,,,4,27.0,15.0,0.0,0.0,42.0,42.0,25.0,14.0,0.0,0.0,39.0,39.0,52.0,29.0,0.0,0.0,81.0,81.0,4.0,0.0
"Puerto Rico, University of",2025,,,,,,,,,,,,,,,,,,,6,19.0,8.0,0.0,0.0,27.0,27.0,39.0,40.0,0.0,0.0,78.0,79.0,58.0,48.0,0.0,0.0,105.0,106.0,6.0,0.0
Quinnipiac University,2025,,,,,,,,,,,,,,,,,,,4,18.0,19.0,0.0,0.0,8.0,37.0,69.0,49.0,0.0,0.0,11.0,118.0,87.0,68.0,0.0,0.0,19.0,155.0,3.0,1.0
Regent University,2025,,,,,,,,,,,,,,,,,,,4,15.0,9.0,0.0,0.0,5.0,24.0,27.0,13.0,0.0,0.0,7.0,40.0,42.0,22.0,0.0,0.0,12.0,64.0,4.0,0.0
"Richmond, University of",2025,,,,,,,,,,,,,,,,,,,8,27.0,33.0,0.0,0.0,13.0,60.0,40.0,28.0,0.0,0.0,9.0,68.0,67.0,61.0,0.0,0.0,22.0,128.0,8.0,0.0
Roger Williams University,2025,,,,,,,,,,,,,,,,,,,5,10.0,25.0,0.0,0.0,7.0,35.0,38.0,27.0,0.0,0.0,12.0,65.0,48.0,52.0,0.0,0.0,19.0,100.0,5.0,0.0
Rutgers University,2025,,,,,,,,,,,,,,,,,,,11,82.0,85.0,0.0,0.0,37.0,167.0,75.0,40.0,0.0,0.0,23.0,115.0,157.0,125.0,0.0,0.0,60.0,282.0,11.0,0.0
Saint Louis University,2025,,,,,,,,,,,,,,,,,,,7,19.0,33.0,0.0,0.0,9.0,52.0,46.0,34.0,0.0,0.0,13.0,80.0,65.0,67.0,0.0,0.0,22.0,132.0,3.0,4.0
Samford University,2025,,,,,,,,,,,,,,,,,,,4,15.0,18.0,0.0,0.0,4.0,33.0,47.0,21.0,0.0,3.0,9.0,71.0,62.0,39.0,0.0,3.0,13.0,104.0,4.0,0.0
"San Diego, University of",2025,,,,,,,,,,,,,,,,,,,8,29.0,24.0,0.0,0.0,7.0,53.0,45.0,45.0,0.0,3.0,13.0,93.0,74.0,69.0,0.0,3.0,20.0,146.0,8.0,0.0
"San Francisco, University of",2025,,,,,,,,,,,,,,,,,,,4,16.0,24.0,1.0,1.0,15.0,42.0,37.0,21.0,0.0,0.0,21.0,58.0,53.0,45.0,1.0,1.0,36.0,100.0,4.0,0.0
Santa Clara University,2025,,,,,,,,,,,,,,,,,,,5,29.0,24.0,0.0,0.0,13.0,53.0,29.0,38.0,0.0,19.0,18.0,86.0,58.0,62.0,0.0,19.0,31.0,139.0,3.0,2.0
Seattle University,2025,,,,,,,,,,,,,,,,,,,5,30.0,35.0,0.0,0.0,18.0,65.0,65.0,57.0,0.0,0.0,37.0,122.0,95.0,92.0,0.0,0.0,55.0,187.0,5.0,0.0
Seton Hall University,2025,,,,,,,,,,,,,,,,,,,5,28.0,29.0,1.0,0.0,12.0,58.0,45.0,35.0,0.0,1.0,16.0,81.0,73.0,64.0,1.0,1.0,28.0,139.0,5.0,0.0
"South Carolina, University of",2025,,,,,,,,,,,,,,,,,,,7,31.0,29.0,0.0,0.0,9.0,60.0,51.0,26.0,0.0,0.0,16.0,77.0,82.0,55.0,0.0,0.0,25.0,137.0,7.0,0.0
"South Dakota, University of",2025,,,,,,,,,,,,,,,,,,,3,11.0,8.0,0.0,0.0,2.0,19.0,21.0,15.0,0.0,0.0,0.0,36.0,32.0,23.0,0.0,0.0,2.0,55.0,3.0,0.0
South Texas College of Law Houston,2025,,,,,,,,,,,,,,,,,,,5,27.0,20.0,0.0,0.0,9.0,47.0,51.0,32.0,0.0,0.0,17.0,83.0,78.0,52.0,0.0,0.0,26.0,130.0,5.0,0.0
"Southern California, University of",2025,,,,,,,,,,,,,,,,,,,7,42.0,45.0,0.0,0.0,31.0,87.0,93.0,39.0,1.0,3.0,30.0,136.0,135.0,84.0,1.0,3.0,61.0,223.0,7.0,0.0
Southern Illinois University,2025,,,,,,,,,,,,,,,,,,,3,9.0,15.0,0.0,0.0,2.0,24.0,5.0,7.0,0.0,0.0,1.0,12.0,14.0,22.0,0.0,0.0,3.0,36.0,3.0,0.0
Southern Methodist University,2025,,,,,,,,,,,,,,,,,,,7,28.0,31.0,0.0,0.0,12.0,59.0,97.0,42.0,0.0,0.0,27.0,139.0,125.0,73.0,0.0,0.0,39.0,198.0,6.0,1.0
Southern University,2025,,,,,,,,,,,,,,,,,,,6,21.0,40.0,0.0,0.0,45.0,61.0,16.0,19.0,0.0,0.0,24.0,35.0,37.0,59.0,0.0,0.0,69.0,96.0,4.0,2.0
Southwestern Law School,2025,,,,,,,,,,,,,,,,,,,6,30.0,40.0,0.0,0.0,23.0,70.0,66.0,49.0,0.0,0.0,34.0,115.0,96.0,89.0,0.0,0.0,57.0,185.0,6.0,0.0
St. John's University,2025,,,,,,,,,,,,,,,,,,,4,18.0,25.0,1.0,0.0,13.0,44.0,59.0,57.0,0.0,0.0,25.0,116.0,77.0,82.0,1.0,0.0,38.0,160.0,4.0,0.0
St. Mary's University,2025,,,,,,,,,,,,,,,,,,,3,29.0,23.0,0.0,0.0,19.0,52.0,44.0,22.0,0.0,0.0,19.0,66.0,73.0,45.0,0.0,0.0,38.0,118.0,3.0,0.0
St. Thomas University (Miami),2025,,,,,,,,,,,,,,,,,,,4,22.0,23.0,0.0,0.0,16.0,45.0,51.0,26.0,0.0,0.0,36.0,77.0,73.0,49.0,0.0,0.0,52.0,122.0,4.0,0.0
"St. Thomas, (Minneapolis) University of",2025,,,,,,,,,,,,,,,,,,,4,16.0,10.0,0.0,0.0,3.0,26.0,71.0,78.0,0.0,0.0,28.0,149.0,87.0,88.0,0.0,0.0,31.0,175.0,4.0,0.0
Stanford University,2025,,,,,,,,,,,,,,,,,,,15,53.0,45.0,0.0,0.0,26.0,98.0,70.0,58.0,0.0,0.0,26.0,128.0,123.0,103.0,0.0,0.0,52.0,226.0,15.0,0.0
Stetson University,2025,,,,,,,,,,,,,,,,,,,7,24.0,25.0,1.0,1.0,8.0,51.0,50.0,46.0,0.0,6.0,6.0,102.0,74.0,71.0,1.0,7.0,14.0,153.0,6.0,1.0
Suffolk University,2025,,,,,,,,,,,,,,,,,,,8,45.0,36.0,0.0,0.0,17.0,81.0,59.0,38.0,0.0,0.0,21.0,97.0,104.0,74.0,0.0,0.0,38.0,178.0,6.0,2.0
Syracuse University,2025,,,,,,,,,,,,,,,,,,,8,30.0,29.0,0.0,0.0,12.0,59.0,27.0,12.0,0.0,0.0,2.0,39.0,57.0,41.0,0.0,0.0,14.0,98.0,6.0,2.0
Temple University,2025,,,,,,,,,,,,,,,,,,,6,31.0,37.0,1.0,0.0,22.0,69.0,91.0,70.0,1.0,0.0,36.0,162.0,122.0,107.0,2.0,0.0,58.0,231.0,6.0,0.0
"Tennessee, University of",2025,,,,,,,,,,,,,,,,,,,7,23.0,21.0,0.0,0.0,10.0,44.0,41.0,26.0,0.0,0.0,8.0,67.0,64.0,47.0,0.0,0.0,18.0,111.0,7.0,0.0
Texas A&M University,2025,,,,,,,,,,,,,,,,,,,6,36.0,34.0,0.0,0.0,14.0,70.0,47.0,31.0,0.0,0.0,12.0,78.0,83.0,65.0,0.0,0.0,26.0,148.0,6.0,0.0
Texas Southern University,2025,,,,,,,,,,,,,,,,,,,5,24.0,34.0,0.0,0.0,47.0,58.0,23.0,33.0,0.0,0.0,54.0,56.0,47.0,67.0,0.0,0.0,101.0,117.0,5.0,0.0
Texas Tech University,2025,,,,,,,,,,,,,,,,,,,7,27.0,16.0,0.0,0.0,10.0,43.0,27.0,14.0,0.0,0.0,4.0,41.0,54.0,30.0,0.0,0.0,14.0,84.0,7.0,0.0
"Texas, University of",2025,,,,,,,,,,,,,,,,,,,14,59.0,40.0,0.0,0.0,16.0,99.0,135.0,55.0,0.0,0.0,30.0,190.0,194.0,95.0,0.0,0.0,46.0,289.0,13.0,1.0
The Ohio State University,2025,,,,,,,,,,,,,,,,,,,10,24.0,37.0,0.0,0.0,14.0,61.0,49.0,31.0,0.0,0.0,12.0,80.0,73.0,68.0,0.0,0.0,26.0,141.0,9.0,1.0
"Toledo, The University of",2025,,,,,,,,,,,,,,,,,,,3,12.0,12.0,0.0,0.0,4.0,24.0,12.0,9.0,0.0,0.0,3.0,21.0,24.0,21.0,0.0,0.0,7.0,45.0,3.0,0.0
Touro University,2025,,,,,,,,,,,,,,,,,,,5,12.0,21.0,0.0,0.0,6.0,33.0,26.0,30.0,0.0,2.0,9.0,58.0,38.0,51.0,0.0,2.0,15.0,91.0,5.0,0.0
Tulane University,2025,,,,,,,,,,,,,,,,,,,6,27.0,23.0,0.0,0.0,7.0,50.0,54.0,22.0,0.0,0.0,9.0,76.0,81.0,45.0,0.0,0.0,16.0,126.0,6.0,0.0
"Tulsa, The University of",2025,,,,,,,,,,,,,,,,,,,3,8.0,12.0,0.0,0.0,6.0,20.0,34.0,14.0,0.0,0.0,8.0,48.0,42.0,26.0,0.0,0.0,14.0,68.0,3.0,0.0
"Utah, The University of",2025,,,,,,,,,,,,,,,,,,,5,21.0,17.0,0.0,0.0,6.0,38.0,42.0,23.0,0.0,0.0,8.0,65.0,63.0,40.0,0.0,0.0,14.0,103.0,5.0,0.0
Vanderbilt University,2025,,,,,,,,,,,,,,,,,,,10,32.0,25.0,0.0,0.0,10.0,57.0,64.0,31.0,0.0,0.0,15.0,95.0,96.0,56.0,0.0,0.0,25.0,152.0,10.0,0.0
Vermont Law School,2025,,,,,,,,,,,,,,,,,,,5,22.0,31.0,0.0,0.0,9.0,53.0,37.0,51.0,0.0,3.0,14.0,91.0,59.0,82.0,0.0,3.0,23.0,144.0,4.0,1.0
Villanova University,2025,,,,,,,,,,,,,,,,,,,8,32.0,26.0,0.0,0.0,13.0,58.0,51.0,26.0,0.0,0.0,12.0,77.0,83.0,52.0,0.0,0.0,25.0,135.0,8.0,0.0
"Virginia, University of",2025,,,,,,,,,,,,,,,,,,,17,64.0,42.0,0.0,0.0,24.0,106.0,98.0,62.0,0.0,0.0,20.0,160.0,162.0,104.0,0.0,0.0,44.0,266.0,17.0,0.0
Wake Forest University,2025,,,,,,,,,,,,,,,,,,,7,26.0,22.0,0.0,0.0,10.0,48.0,33.0,23.0,0.0,0.0,8.0,56.0,59.0,45.0,0.0,0.0,18.0,104.0,7.0,0.0
Washburn University,2025,,,,,,,,,,,,,,,,,,,7,15.0,13.0,0.0,0.0,4.0,28.0,15.0,22.0,0.0,1.0,5.0,38.0,30.0,35.0,0.0,1.0,9.0,66.0,7.0,0.0
Washington and Lee University,2025,,,,,,,,,,,,,,,,,,,6,11.0,25.0,0.0,0.0,8.0,36.0,41.0,15.0,0.0,0.0,7.0,56.0,52.0,40.0,0.0,0.0,15.0,92.0,5.0,1.0
Washington University (St. Louis),2025,,,,,,,,,,,,,,,,,,,13,57.0,65.0,0.0,5.0,19.0,127.0,75.0,35.0,0.0,6.0,21.0,116.0,132.0,100.0,0.0,11.0,40.0,243.0,11.0,2.0
"Washington, University of",2025,,,,,,,,,,,,,,,,,,,8,23.0,31.0,0.0,0.0,16.0,54.0,67.0,53.0,0.0,0.0,11.0,120.0,90.0,84.0,0.0,0.0,27.0,175.0,8.0,0.0
Wayne State University,2025,,,,,,,,,,,,,,,,,,,5,26.0,27.0,0.0,0.0,12.0,53.0,23.0,25.0,0.0,0.0,11.0,48.0,49.0,52.0,0.0,0.0,23.0,101.0,4.0,1.0
West Virginia University,2025,,,,,,,,,,,,,,,,,,,3,13.0,14.0,0.0,0.0,1.0,27.0,19.0,20.0,0.0,0.0,2.0,39.0,32.0,34.0,0.0,0.0,3.0,66.0,3.0,0.0
Western New England University,2025,,,,,,,,,,,,,,,,,,,3,7.0,18.0,0.0,0.0,8.0,25.0,27.0,22.0,0.0,0.0,5.0,49.0,34.0,40.0,0.0,0.0,13.0,74.0,3.0,0.0
"Western State, Westcliff University",2025,,,,,,,,,,,,,,,,,,,3,7.0,17.0,0.0,0.0,6.0,24.0,26.0,15.0,0.0,0.0,8.0,41.0,33.0,32.0,0.0,0.0,14.0,65.0,2.0,1.0
Widener University Commonwealth Law School,2025,,,,,,,,,,,,,,,,,,,3,6.0,11.0,0.0,0.0,4.0,17.0,36.0,18.0,0.0,0.0,9.0,54.0,42.0,29.0,0.0,0.0,13.0,71.0,3.0,0.0
Widener University Delaware Law School,2025,,,,,,,,,,,,,,,,,,,5,9.0,23.0,0.0,0.0,6.0,32.0,30.0,41.0,0.0,0.0,8.0,71.0,39.0,64.0,0.0,0.0,14.0,103.0,5.0,0.0
Willamette University,2025,,,,,,,,,,,,,,,,,,,3,12.0,14.0,0.0,1.0,2.0,27.0,13.0,10.0,0.0,2.0,6.0,25.0,25.0,24.0,0.0,3.0,8.0,52.0,3.0,0.0
William & Mary,2025,,,,,,,,,,,,,,,,,,,11,24.0,22.0,0.0,0.0,6.0,46.0,67.0,31.0,0.0,17.0,12.0,115.0,91.0,53.0,0.0,17.0,18.0,161.0,11.0,0.0
Wilmington University School of Law,2025,,,,,,,,,,,,,,,,,,,2,4.0,8.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,5.0,13.0,2.0,0.0
"Wisconsin, University of",2025,,,,,,,,,,,,,,,,,,,12,36.0,40.0,0.0,0.0,22.0,76.0,56.0,50.0,0.0,4.0,15.0,110.0,92.0,90.0,0.0,4.0,37.0,187.0,11.0,1.0
"Wyoming, University of",2025,,,,,,,,,,,,,,,,,,,3,11.0,13.0,1.0,0.0,5.0,25.0,10.0,2.0,0.0,0.0,2.0,12.0,21.0,15.0,1.0,0.0,7.0,37.0,3.0,0.0
Yale University,2025,,,,,,,,,,,,,,,,,,,29,57.0,28.0,0.0,0.0,23.0,85.0,110.0,71.0,0.0,0.0,21.0,181.0,167.0,99.0,0.0,0.0,44.0,266.0,29.0,0.0
