SchoolName,SchoolYear,school list,Full Time Resident Semester,FTRS Annual Fees,Full Time Non resident Semester,FTNRS Annual Fees,Part Time Resident Semester,PTRS Annual Fees,Part Time Non resident Semester,PTNRS Annual Fees,Full Time Resident Credit,FTRSPerCredit Annual Fees,Full Time Non resident Credit,FTNRSPerCredit Annual Fees,Part Time Resident Credit,PTRSPerCredit Annual Fees,Part Time Non resident Credit,PTNRSPerCredit Annual Fees,Other Semester,Other Semester Annual Fees,Other Credit,Other Per Credit Annual Fees,Tuition Guarantee Program,Living On Campus,Living Off Campus,Living At Home,19-20 Entering scholarships,19-20 Reduced/Eliminated Scholarships,18-19 Entering scholarships,18-19 Reduced/Eliminated Scholarships,17-18 Entering scholarships,17-18 Reduced/Eliminated Scholarships,FT_Resident_Semester,FTRS_AnnualFees,FT_NonResident_Semester,FTNRS_AnnualFees,PT_Resident_Semester,PTRS_AnnualFees,PT_NonResident_Semester,PTNRS_AnnualFees,FT_Resident_Credit,FTRS_PerCredit_AnnualFees,FT_NonResident_Credit,FTRS_PerCredit_AnnualFees1,PT_Resident_Credit,PTRS_PerCredit_AnnualFees,PT_NonResident_Credit,PTNRS_PerCredit_AnnualFees,Others_Semesters,Others_Semesters_AnnualFees,Others_Credit,Others_PerCredit_AnnualFees,Tuition_Guarantee_Program,Living_On_Campus,Living_Off_Campus,Living_At_Home,OfferScholorships,EnteringScholarships_22_23,ReducedScholarships_22_23,EnteringScholarships_21_22,ReducedScholarships_21_22,EnteringScholarships_20_21,ReducedScholarships_20_21,EnteringScholarships_23_24,ReducedScholarships_23_24,FT_Resident_Annual,FT_NonResident_Annual,PT_Resident_Annual,PT_NonResident_Annual,Others_Annual,Others_Annual_AnnualFees,Living_At_Military,EnteringScholarships_24_25,ReducedScholarships_24_25
"Utah, The University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,451","$1,183","$42,416","$1,183",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$23,636","$28,136","$20,836",No,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
Vanderbilt University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$69,998","$2,186","$69,998","$2,186",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$33,344","$33,344","$33,344",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Vermont Law School,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,700",$950,"$51,700",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$46,530",$675,$0,$0,No,"$22,372","$22,372","$22,372",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Villanova University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,630",$595,"$55,630",$595,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,Yes,$0,"$24,915","$12,180",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Virginia, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,676","$3,524","$69,994","$4,206",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$27,170","$27,170","$27,170",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Wake Forest University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,142","$1,050","$53,142","$1,050",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$29,804","$29,804","$29,804",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Washburn University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$878,$924,"$1,330",$924,$0,$0,$0,$0,$0,$0,$0,$0,No,"$16,125","$16,125","$16,125",Yes,39.0,13.0,23.0,11.0,35.0,17.0,,,,,,,,,,,
Washington and Lee University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,120","$2,430","$53,120","$2,430",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$20,620","$8,970",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Washington University (St. Louis),2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,008",$806,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$26,076",$0,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Washington, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$42,465","$1,119","$54,498","$1,119",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$28,659","$28,659","$12,123",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Wayne State University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,586","$2,549","$39,039","$2,549","$18,979","$1,691","$20,821","$1,691","$1,186","$2,549","$1,301","$2,549","$1,186","$1,691","$1,301","$1,691",$0,$0,$0,$0,No,"$24,478","$24,478","$13,162",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
West Virginia University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,642","$1,678","$41,994","$1,678",$0,$0,$0,$0,$0,$0,$0,$0,"$1,445",$0,"$2,409",$0,$0,$0,$0,$0,No,"$16,470","$16,470","$16,470",Yes,12.0,0.0,86.0,7.0,77.0,4.0,,,,,,,,,,,
Western New England University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$47,450","$2,620","$47,450","$2,620","$31,540","$1,360","$31,540","$1,360",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$19,930","$19,930","$19,930",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Western State, Westcliff University",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$49,040",$808,"$49,040",$808,"$32,760",$671,"$32,760",$671,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,$0,"$28,224","$18,248",Yes,135.0,97.0,106.0,74.0,101.0,75.0,,,,,,,,,,,
Widener University Commonwealth Law School,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,785",$120,"$1,785",$120,"$1,785",$120,"$1,785",$120,$0,$0,$0,$0,No,$0,"$27,972","$16,326",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Widener University Delaware Law School,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,850",$120,"$1,850",$120,"$1,850",$120,"$1,850",$120,$0,$0,$0,$0,No,"$24,014","$24,014","$15,266",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Willamette University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,864",$80,"$50,864",$80,$0,$0,$0,$0,$0,$0,$0,$0,"$2,035",$0,"$2,035",$0,$0,$0,$0,$0,No,"$24,296","$24,296","$24,296",0,0.0,0.0,134.0,52.0,119.0,45.0,,,,,,,,,,,
William & Mary,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,418","$6,868","$58,604","$7,439",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$22,978","$22,978","$22,978",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Wisconsin, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,635","$1,561","$51,332","$1,561",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$25,085","$25,085","$14,852",No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Wyoming, University of",2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,946","$1,656","$54,446","$1,656",$0,$0,$0,$0,$543,"$1,656","$1,200","$1,656",$0,$0,$0,$0,$0,$0,$0,$0,No,"$21,420","$18,020","$12,890",Yes,74.0,1.0,58.0,0.0,89.0,0.0,,,,,,,,,,,
Yale University,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,540","$2,325","$71,540","$2,325",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,No,"$26,144","$26,144","$26,144",0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Akron, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,359","$4,290","$22,359","$4,390","$14,906","$3,370","$14,906","$3,470",$745,"$4,290",$745,"$4,290",$745,"$3,370",$745,"$3,470",$0,$0,$0,$0,N,"$11,550","$5,500","$5,500",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Alabama, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,480",$837,"$46,700",$837,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$22,620","$22,620","$22,620",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Albany Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$60,946",$240,"$60,946",$240,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,591",$0,N,$0,"$21,571","$21,571",N,0.0,0.0,74.0,14.0,,,0.0,0.0,,,,,,,,,
American University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,414","$1,152","$64,414","$1,152",$0,$0,$0,$0,$0,$0,$0,$0,"$2,386",$512,"$2,386",$512,$0,$0,$0,$0,N,"$33,140","$33,140","$33,140",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Appalachian School of Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$41,000",$0,"$41,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$41,800","$41,800","$41,800",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Arizona State University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,037","$1,013","$51,359","$1,013",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$30,090","$30,090","$30,090",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Arizona, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,235",$118,"$29,870",$118,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$24,200","$24,200","$24,200",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Arkansas at Little Rock, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$459,"$3,704","$1,006","$3,704",$459,"$3,080","$1,006","$3,080",$0,$0,$0,$0,N,"$18,170","$22,450","$10,912",Y,74.0,34.0,83.0,30.0,,,87.0,46.0,,,,,,,,,
"Arkansas, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,238","$2,643","$39,108","$2,643",$0,$0,$0,$0,$541,"$2,643","$1,304","$2,643",$0,$0,$0,$0,$0,$0,$0,$0,N,"$21,326","$21,326","$21,326",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Atlanta's John Marshall Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,536",$700,"$52,536",$700,"$31,794",$700,"$31,794",$700,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$35,426","$35,426","$35,426",Y,131.0,51.0,129.0,37.0,,,124.0,47.0,,,,,,,,,
Ave Maria School of Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$47,900","$2,850","$47,900","$2,850",$0,$0,$0,$0,$0,$0,$0,$0,"$2,395","$2,850","$2,395","$2,850",$0,$0,$0,$0,N,"$32,765","$32,765","$32,765",Y,85.0,24.0,105.0,42.0,,,92.0,25.0,,,,,,,,,
"Baltimore, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,278","$2,566","$49,632","$2,566","$24,786","$1,978","$34,938","$1,978",$0,$0,$0,$0,"$1,377","$1,978","$1,941","$1,978",$0,$0,$0,$0,N,"$25,730","$25,730","$25,730",Y,144.0,20.0,156.0,43.0,,,152.0,26.0,,,,,,,,,
Barry University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$42,000","$1,150","$42,000","$1,150","$31,726","$1,100","$31,726","$1,100",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,500",$35,N,$0,"$29,486","$29,486",Y,253.0,142.0,315.0,152.0,,,251.0,148.0,,,,,,,,,
Baylor University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,544",$95,"$64,544",$95,$0,$0,$0,$0,"$1,537",$95,"$1,537",$95,"$1,537",$0,"$1,537",$0,$0,$0,$0,$0,N,"$25,836","$28,681","$14,681",N,110.0,23.0,174.0,31.0,,,121.0,3.0,,,,,,,,,
Belmont University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,280","$2,080","$54,280","$2,080",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$31,080","$31,080","$31,080",Y,50.0,9.0,48.0,12.0,,,55.0,11.0,,,,,,,,,
Boston College,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$69,600",$515,"$69,600",$515,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$23,988","$11,253",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Boston University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$66,670","$1,466","$66,670","$1,466",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$21,532","$21,532","$14,938",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Brigham Young University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,528",$0,"$31,056",$0,$0,$0,$0,$0,$914,$0,"$1,828",$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$19,604","$22,524","$8,408",Y,3.0,0.0,2.0,1.0,,,2.0,0.0,,,,,,,,,
Brooklyn Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$72,592",$850,"$72,592",$850,"$54,444",$850,"$54,444",$850,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,562",$0,Y,"$29,763","$29,763","$11,763",Y,365.0,61.0,390.0,73.0,,,361.0,74.0,,,,,,,,,
"Buffalo, University at",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$26,170","$3,220","$31,470","$3,220",$0,$0,$0,$0,"$1,090","$3,220","$1,298","$3,220",$0,$0,$0,$0,$0,$0,$0,$0,N,"$21,126","$21,126","$8,922",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
California Western School of Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,400",$150,"$62,400",$150,"$46,680",$150,"$46,680",$150,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$34,192","$34,192",Y,194.0,124.0,161.0,107.0,,,191.0,130.0,,,,,,,,,
"California-Berkeley, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,832","$6,622","$72,259","$6,622",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$43,684","$43,684","$43,684",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"California-Davis, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,072","$2,337","$67,317","$2,337",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$33,048","$33,048","$33,048",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"California-Irvine, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,512","$2,066","$68,757","$2,066",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$25,890","$37,397","$21,724",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"California-Los Angeles, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,518","$2,614","$68,763","$2,614",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$39,554","$39,554","$39,554",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"California-San Francisco, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$49,383","$1,242","$56,871","$1,242",$0,$0,$0,$0,"$2,058","$1,242","$2,370","$1,242","$2,058","$1,242","$2,370","$1,242",$0,$0,$0,$0,N,"$33,136","$33,136","$33,136",Y,267.0,40.0,285.0,38.0,,,250.0,59.0,,,,,,,,,
Campbell University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,330",$900,"$50,330",$900,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$33,714","$20,264",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Capital University Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,354",$390,"$44,354",$390,"$39,696",$280,"$39,696",$280,"$1,516",$390,"$1,516",$390,"$1,516",$280,"$1,516",$280,$0,$0,$0,$0,N,"$19,845","$19,845","$19,845",Y,144.0,42.0,184.0,61.0,,,183.0,12.0,,,,,,,,,
"Cardozo, Yeshiva University",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$72,270","$1,170","$72,270","$1,170",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,223",$0,N,"$32,864","$32,864","$32,864",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Case Western Reserve University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,700",$338,"$62,700",$338,$0,$0,$0,$0,$0,$0,$0,$0,"$2,613",$338,"$2,613",$338,$0,$0,$0,$0,N,"$29,710","$29,710","$29,710",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Catholic University of America, The",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,932","$1,460","$58,932","$1,460",$0,$0,$0,$0,$0,$0,$0,$0,"$2,032",$950,"$2,032",$950,$0,$0,$0,$0,N,"$26,278","$31,542","$15,832",Y,56.0,20.0,54.0,20.0,,,28.0,4.0,,,,,,,,,
Chapman University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$63,126",$75,"$63,126",$75,"$50,400",$75,"$50,400",$75,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,100",$0,N,"$32,956","$41,778","$27,918",Y,110.0,50.0,113.0,47.0,,,100.0,34.0,,,,,,,,,
Charleston School of Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$47,200","$1,034","$47,200","$1,034","$37,800","$1,034","$37,800","$1,034",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$27,752","$27,752",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Chicago, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$79,539","$1,530","$79,539","$1,530",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$35,217","$35,217","$35,217",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Chicago-Kent, Illinois Institute of Technology",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,850",$320,"$53,850",$320,"$39,490",$320,"$39,490",$320,"$1,795",$320,"$1,795",$320,"$1,795",$320,"$1,795",$320,$0,$0,$0,$0,Y,"$27,426","$27,964","$27,964",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Cincinnati, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,010",$800,"$29,010",$800,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$24,610",$0,$0,$0,N,"$25,956","$25,956","$25,956",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"City University of New York, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,450",$563,"$25,640",$563,"$14,540",$476,"$24,020",$476,$655,$563,"$1,065",$563,$655,$476,"$1,065",$476,$0,$0,$0,$0,N,$0,"$30,376","$16,035",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Cleveland State University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,847","$1,800","$28,957","$1,800",$0,$0,$0,$0,$0,$0,$0,$0,"$1,109",$69,"$1,113",$69,$0,$0,$0,$0,N,"$27,710","$27,710","$27,710",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Colorado, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,416","$2,078","$42,246","$2,078",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,320","$27,346","$19,848",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Columbia University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$81,888","$2,932","$81,888","$2,932",$0,$0,$0,$0,"$4,098","$2,932","$4,098","$2,932",$0,$0,$0,$0,$0,$0,$0,$0,-,"$30,117","$30,117","$5,380",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Connecticut, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$30,354","$1,154","$61,396","$1,154",$0,$0,$0,$0,$0,$0,$0,$0,"$1,059","$1,154","$2,142","$1,154",$0,$0,$0,$0,N,$0,"$24,998","$12,274",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Cooley Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,580",$640,"$1,580",$640,"$1,580",$640,"$1,580",$640,$0,$0,$0,$0,N,$0,"$27,196","$27,196",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Cornell University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$81,306",$110,"$81,306",$110,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,216","$27,216","$27,216",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Creighton University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,542","$2,056","$1,542","$2,056","$1,542",$452,"$1,542",$452,$0,$0,$0,$0,N,"$29,700","$29,700","$29,700",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Dayton, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,352",$514,"$1,352",$514,"$1,500",$425,"$1,500",$425,$0,$0,$0,$0,N,"$18,500","$18,500","$18,500",N,89.0,17.0,93.0,24.0,,,0.0,0.0,,,,,,,,,
"Denver, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$61,530",$332,"$61,530",$332,"$45,122",$272,"$45,122",$272,"$2,051",$332,"$2,051",$332,"$2,051",$272,"$2,051",$272,$0,$0,$0,$0,N,"$27,050","$27,050","$27,050",Y,174.0,6.0,155.0,12.0,,,192.0,0.0,,,,,,,,,
DePaul University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,716",$502,"$53,716",$502,"$34,900",$502,"$34,900",$502,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,300","$27,300","$27,300",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Detroit Mercy, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,584",$138,"$1,584",$138,"$1,584",$138,"$1,584",$138,"$27,254",$0,$0,$0,N,$0,"$23,145",$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"District of Columbia, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,438","$1,000","$24,874","$1,000",$0,$0,$0,$0,$0,$0,$0,$0,$422,"$1,000",$843,"$1,000","$18,656","$1,000",$631,"$1,000",N,$0,"$29,200",$0,Y,30.0,9.0,70.0,32.0,,,43.0,31.0,,,,,,,,,
Drake University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$49,438",$470,"$49,438",$470,$0,$0,$0,$0,$0,$0,$0,$0,"$1,705",$180,"$1,705",$180,$0,$0,$0,$0,N,"$20,194","$20,792","$10,793",N,0.0,0.0,20.0,11.0,,,0.0,0.0,,,,,,,,,
Drexel University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,200","$1,835","$55,200","$1,835",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$25,467","$27,609","$12,579",Y,37.0,12.0,30.0,9.0,,,31.0,7.0,,,,,,,,,
Duke University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$77,100","$1,674","$77,100","$1,674",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$89,950",$0,$0,$0,N,$0,"$25,506","$25,506",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Duquesne University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,496","$1,170","$56,496","$1,170","$43,418","$1,170","$43,418","$1,170",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$24,904","$24,904","$24,904",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Elon University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,333",$0,"$43,333",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,512",$0,"$1,512",$0,$0,$0,$0,$0,N,"$31,100","$31,100",$0,Y,35.0,0.0,33.0,0.0,,,37.0,0.0,,,,,,,,,
Emory University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,480",$904,"$67,480",$904,$0,$0,$0,$0,"$2,812",$904,"$2,812",$904,$0,$0,$0,$0,$0,$0,$0,$0,N,"$34,438","$34,438","$34,438",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
